address	xcoord	ycoord	shopid
Schönbrunner Graben 1A, 1170 Wien, Austria	16.312836	48.23126	17592186046504
Schubertgasse 20, 1090 Wien, Austria	16.352396	48.22751	17592186046504
Diehlgasse 37, 1050 Wien, Austria	16.347916	48.185207	17592186046498
Castellezgasse 19, 1020 Wien, Austria	16.379538	48.221794	17592186046495
Donauinsel 4, 1220 Wien, Austria	16.436419	48.20939	17592186046513
Floßgasse 9, 1020 Wien, Austria	16.374525	48.217606	17592186046474
Moselgasse 23, 1100 Wien, Austria	16.395065	48.165718	17592186046483
Aichholzgasse 30, 1120 Wien, Austria	16.324068	48.179256	17592186046504
Josefstädter Str. 78, 1080 Wien, Austria	16.341778	48.210964	17592186046486
Geiselbergstraße 29, 1110 Wien, Austria	16.403841	48.175014	17592186046501
Nußdorfer Str. 6, 1090 Wien, Austria	16.353863	48.223022	17592186046477
Klosterneuburger Str., 1190 Wien, Austria	16.373873	48.253635	17592186046507
Franz-Graßler-Gasse 41, 1230 Wien, Austria	16.277502	48.151844	17592186046486
Wiegelestraße 484, 1230 Wien, Austria	16.300926	48.15749	17592186046477
Kleingartenverein am Ameisbach, 1160 Wien, Austria	16.292164	48.20642	17592186046486
Unnamed Road, 1170 Wien, Austria	16.315392	48.227036	17592186046495
BringRad, Schmalzhofgasse 8, 1060 Wien, Austria	16.347435	48.1958	17592186046489
Aßmayergasse 27, 1120 Wien, Austria	16.33776	48.180187	17592186046516
Siedlung Donauheim V, 1220 Wien, Austria	16.437166	48.221294	17592186046504
A22, 1200 Wien, Austria	16.374731	48.253456	17592186046480
Wien Hauptbahnhof, Am Hauptbahnhof 1, 1100 Wien, Austria	16.377611	48.185074	17592186046516
Nußdorfer Lände 23, 1190 Wien, Austria	16.370272	48.24909	17592186046510
Lazaristengasse 8, 1180 Wien, Austria	16.336329	48.229214	17592186046492
Laxenburger Str. 142, 1100 Wien, Austria	16.363754	48.152996	17592186046498
Schüttelstraße 113, 1020 Wien, Austria	16.411287	48.197296	17592186046477
Laxenburger Str. 134, 1100 Wien, Austria	16.365442	48.156765	17592186046501
Porzellangasse 33, 1090 Wien, Austria	16.360703	48.221325	17592186046516
Hauptallee W, 1020 Wien, Austria	16.40999	48.209118	17592186046507
Schultheßgasse 7, 1170 Wien, Austria	16.31783	48.224735	17592186046504
Arbeiterstrandbadstraße 122c, 1210 Wien, Austria	16.414131	48.240665	17592186046501
B12 141, 1120 Wien, Austria	16.312878	48.162716	17592186046492
Siegfriedgasse 23, 1210 Wien, Austria	16.412666	48.25654	17592186046489
Steckhovengasse 14, 1130 Wien, Austria	16.2927	48.18848	17592186046483
Unterfahrung Südtiroler Platz B, 1040 Wien, Austria	16.374857	48.185772	17592186046507
Leopold-Ernst-Gasse 26, 1170 Wien, Austria	16.332968	48.222332	17592186046492
Hervicusgasse 19, 1120 Wien, Austria	16.303814	48.164368	17592186046513
An der unteren Alten Donau 113, 1220 Wien, Austria	16.435083	48.225655	17592186046507
Modecenterstraße 1, 1030 Wien, Austria	16.418344	48.18812	17592186046510
Nickelgasse 1, 1020 Wien, Austria	16.374697	48.218	17592186046498
Altmannsdorfer Str., 1230 Wien, Austria	16.321371	48.157413	17592186046510
Rebhanngasse 3A, 1200 Wien, Austria	16.383007	48.231102	17592186046483
Lassallestraße 5, 1020 Wien, Austria	16.395975	48.222466	17592186046507
Trappelgasse 8, 1040 Wien, Austria	16.366302	48.188416	17592186046498
Klg Laaerwald Gruppe Ferstl Parz., 1100 Wien, Austria	16.403229	48.163208	17592186046498
Sonderadresse 5. Bezirk 1451/12, 1030 Wien, Austria	16.401278	48.18936	17592186046507
Lißbauergasse 5, 1190 Wien, Austria	16.350092	48.233974	17592186046486
Hannovergasse 23, 1200 Wien, Austria	16.367752	48.231464	17592186046492
Altmannsdorfer Str. 179, 1230 Wien, Austria	16.321173	48.153107	17592186046483
Alszeile 131, 1170 Wien, Austria	16.29564	48.23046	17592186046510
An der Oberen Alten Donau 132, 1220 Wien, Austria	16.420881	48.244305	17592186046510
Frauengasse 27, 1170 Wien, Austria	16.328985	48.21608	17592186046489
Benischkegasse 2, 1100 Wien, Austria	16.393085	48.150578	17592186046516
Brigittenauer Brücke, 1210 Wien, Austria	16.401	48.240276	17592186046486
Maxingstraße 76, 1130 Wien, Austria	16.29861	48.176056	17592186046498
An der Oberen Alten Donau 84, 1210 Wien, Austria	16.407248	48.249435	17592186046477
Neue-Welt-Gasse 15, 1130 Wien, Austria	16.29001	48.186577	17592186046507
Unbenannte Verkehrsfläche 1, 1220 Wien, Austria	16.440413	48.222412	17592186046498
Berthold-Viertel-Gasse 19, 1100 Wien, Austria	16.361746	48.153206	17592186046516
Gutheil-Schoder-Gasse 17, 1230 Wien, Austria	16.332798	48.156662	17592186046507
Willi-Forst-Weg 3, 1190 Wien, Austria	16.324938	48.247536	17592186046513
Eibesbrunnergasse 17, 1120 Wien, Austria	16.335392	48.166264	17592186046510
Donaufelder Str. 132, 1210 Wien, Austria	16.42582	48.25239	17592186046489
Penzinger Str. 35, 1140 Wien, Austria	16.30938	48.189526	17592186046489
Liebhartstalstraße 62-64, 1160 Wien, Austria	16.284609	48.21735	17592186046498
Floridsdorfer Hauptstraße, 1210 Wien, Austria	16.39094	48.246613	17592186046483
Handelskai 267, 1020 Wien, Austria	16.411407	48.224163	17592186046492
Wundtgasse 1A, 1120 Wien, Austria	16.300215	48.161472	17592186046507
Czartoryskigasse 61, 1170 Wien, Austria	16.318523	48.228027	17592186046513
Oberwiedenstraße 92, 1170 Wien, Austria	16.289845	48.2227	17592186046495
An der Oberen Alten Donau 36, 1210 Wien, Austria	16.401518	48.250607	17592186046516
Koschatgasse 88, 1190 Wien, Austria	16.318836	48.242016	17592186046492
Lazarettgasse 14C, 1090 Wien, Austria	16.347687	48.217827	17592186046501
Biedermanngasse 33, 1120 Wien, Austria	16.311548	48.16392	17592186046507
Geißfußgasse 2, 1100 Wien, Austria	16.40262	48.15588	17592186046504
Kanalwächterhausweg, 1020 Wien, Austria	16.431131	48.189785	17592186046480
Ferdinand-Kaufmann-Platz 5, 1210 Wien, Austria	16.400518	48.248898	17592186046483
Koschatgasse 48, 1190 Wien, Austria	16.324255	48.241516	17592186046474
Beckgasse 34, 1130 Wien, Austria	16.284979	48.18423	17592186046492
Wurlitzergasse 51, 1160 Wien, Austria	16.317778	48.21689	17592186046489
Herbststraße 59, 1160 Wien, Austria	16.323496	48.20678	17592186046504
Nordring, 1110 Wien, Austria	16.426014	48.18439	17592186046492
Passage Matzleinsdorfer Pl., 1100 Wien, Austria	16.358349	48.17995	17592186046507
Hofwiesengasse 4-6, 1130 Wien, Austria	16.286753	48.174324	17592186046477
Penzinger Str. 13, 1140 Wien, Austria	16.312069	48.188904	17592186046486
Thaliastraße 31, 1160 Wien, Austria	16.332142	48.20929	17592186046507
Brigittenauer Lände 160, 1200 Wien, Austria	16.366598	48.242344	17592186046495
Dr.-Karl-Renner-Ring 1, 1010 Wien, Austria	16.359762	48.206886	17592186046477
Schweglerstraße 21, 1150 Wien, Austria	16.328026	48.19779	17592186046504
Dresdner Str. 4, 1200 Wien, Austria	16.373201	48.24108	17592186046480
Pfeilgasse 23, 1080 Wien, Austria	16.344181	48.208645	17592186046495
Pötzleinsdorfer Str. 42, 1180 Wien, Austria	16.3132	48.240986	17592186046480
Max-Winter-Platz 5, 1020 Wien, Austria	16.399069	48.220943	17592186046516
Spanngasse 6, 1210 Wien, Austria	16.39912	48.24452	17592186046486
Ettenreichgasse 39, 1100 Wien, Austria	16.37476	48.16804	17592186046492
Heigerleinstraße 74, 1160 Wien, Austria	16.3147	48.222084	17592186046501
Wildbadgasse 11, 1210 Wien, Austria	16.4094	48.243645	17592186046501
Treppelweg, 1200 Wien, Austria	16.387882	48.24126	17592186046486
Salisstraße 2, 1140 Wien, Austria	16.285517	48.19771	17592186046516
Wagramer Str. 9, 1220 Wien, Austria	16.417528	48.23327	17592186046477
Andreas-Huger-Gasse 18-56, 1220 Wien, Austria	16.441185	48.246326	17592186046498
Julius-Meinl-Gasse 7A, 1160 Wien, Austria	16.312698	48.22137	17592186046516
Triester Str. 70, 1100 Wien, Austria	16.346504	48.164196	17592186046513
Braungasse 61, 1170 Wien, Austria	16.296669	48.22677	17592186046474
Donaukanal Str. 25, 1020 Wien, Austria	16.397058	48.208515	17592186046483
Kleine-Bucht-Straße 18, 1220 Wien, Austria	16.435274	48.22147	17592186046510
Gymnasiumstraße 48, 1180 Wien, Austria	16.347084	48.232098	17592186046489
Anschlussstelle Landstraße, 1110 Wien, Austria	16.403881	48.18229	17592186046474
Stadtbahnbögen 90, 1180 Wien, Austria	16.342579	48.21827	17592186046483
Seckendorff-Gudent-Weg 6, 1130 Wien, Austria	16.30514	48.17764	17592186046486
Ameisgasse 44, 1140 Wien, Austria	16.300194	48.19512	17592186046510
Kopalgasse 4-12, 1110 Wien, Austria	16.414705	48.17783	17592186046498
Klg Weichseltal Parz., 1110 Wien, Austria	16.413578	48.15234	17592186046507
Haidestraße 9, 1110 Wien, Austria	16.43718	48.176525	17592186046504
Anningerweg 7, 1100 Wien, Austria	16.37027	48.16153	17592186046492
An der Ostbahn 48, 1100 Wien, Austria	16.40615	48.16847	17592186046489
Lautenschlägergasse 7, 1110 Wien, Austria	16.424	48.175766	17592186046489
Braunspergengasse 9, 1100 Wien, Austria	16.357262	48.17353	17592186046486
Wundtgasse 1A, 1120 Wien, Austria	16.301558	48.16156	17592186046483
Koppstraße 81, 1160 Wien, Austria	16.320492	48.208572	17592186046501
Sp-Freudenau 1935/1, 1020 Wien, Austria	16.439516	48.1947	17592186046486
Treppelweg, 1200 Wien, Austria	16.401106	48.23496	17592186046510
Wallgasse 8, 1060 Wien, Austria	16.338945	48.190376	17592186046504
Korngasse 22, 1170 Wien, Austria	16.302011	48.23208	17592186046477
Brunnengasse 40, 1160 Wien, Austria	16.336168	48.210133	17592186046516
Triester Str. 627/43, 1100 Wien, Austria	16.348366	48.16168	17592186046492
Hietzinger Kai 99, 1130 Wien, Austria	16.289516	48.190445	17592186046507
Triester Str. 108, 1100 Wien, Austria	16.3388	48.156685	17592186046492
Leystraße, 1020 Wien, Austria	16.390862	48.229267	17592186046483
Gottschalkgasse 21, 1110 Wien, Austria	16.41117	48.173393	17592186046492
Währinger Str. 1, 1090 Wien, Austria	16.361526	48.214764	17592186046516
Clemens-Hofbauer-Platz 11, 1170 Wien, Austria	16.321447	48.218697	17592186046507
Gräfweg 1, 1190 Wien, Austria	16.333403	48.246037	17592186046507
Kaiser-Ebersdorfer-Straße 83, 1110 Wien, Austria	16.435139	48.1649	17592186046507
Innovationsstraße 1, 1100 Wien, Austria	16.335306	48.163563	17592186046489
K6, Kundratstraße 6, 1100 Wien, Austria	16.354452	48.176476	17592186046492
Maygasse 43, 1130 Wien, Austria	16.281439	48.164562	17592186046486
Leopold-Steiner-Gasse 54, 1190 Wien, Austria	16.340824	48.25225	17592186046516
Ceralegasse 2, 1100 Wien, Austria	16.362259	48.15613	17592186046501
Neugebäudestraße 10, 1110 Wien, Austria	16.431553	48.16225	17592186046513
Nobilegasse 42, 1150 Wien, Austria	16.31661	48.197323	17592186046510
Bitterlichstraße 63, 1100 Wien, Austria	16.402086	48.158657	17592186046489
Versorgungsheimstraße 27, 1130 Wien, Austria	16.280825	48.173016	17592186046492
An der Oberen Alten Donau 141-143, 1210 Wien, Austria	16.42037	48.245033	17592186046489
Beringgasse 4, 1170 Wien, Austria	16.312382	48.222843	17592186046504
Mendelssohngasse 6, 1220 Wien, Austria	16.423256	48.22458	17592186046480
Ehamgasse 42-44, 1110 Wien, Austria	16.414501	48.16938	17592186046492
Arminenstraße 28A, 1220 Wien, Austria	16.439682	48.237038	17592186046489
B227 101, 1020 Wien, Austria	16.378586	48.212566	17592186046480
Heigerleinstraße 41, 1160 Wien, Austria	16.313866	48.221554	17592186046504
Wilhelminenstraße 91A, 1160 Wien, Austria	16.306187	48.217846	17592186046492
Donauufer Autobahn, 1220 Wien, Austria	16.43302	48.21487	17592186046516
Wilhelminenstraße 165-167, 1160 Wien, Austria	16.298405	48.219013	17592186046480
Mautner-Markhof-Gasse 100, 1110 Wien, Austria	16.419863	48.171665	17592186046495
Czartoryskigasse 733/7, 1170 Wien, Austria	16.316717	48.22871	17592186046495
Geblergasse 83, 1170 Wien, Austria	16.327137	48.216404	17592186046495
Pötzleinsdorfer Str. 50, 1180 Wien, Austria	16.312452	48.241333	17592186046516
Loimerweg 8, 1220 Wien, Austria	16.434418	48.2398	17592186046516
Kappgasse 1, 1030 Wien, Austria	16.422375	48.18685	17592186046504
Strandgasse 14, 1210 Wien, Austria	16.410131	48.24321	17592186046492
Kleingartenverein Strandkolonie, 1220 Wien, Austria	16.423136	48.241215	17592186046501
Nestroygasse 11, 1020 Wien, Austria	16.374296	48.221096	17592186046516
Am Kaisermühlendamm 92, 1220 Wien, Austria	16.43619	48.21553	17592186046483
Ameisbachzeile 119-121, 1160 Wien, Austria	16.289946	48.21043	17592186046516
Wehlistraße 16-22, 1200 Wien, Austria	16.37714	48.248264	17592186046501
Laaer-Berg-Straße 202, 1100 Wien, Austria	16.396322	48.153496	17592186046507
Karl-Heinz-Straße 8, 1230 Wien, Austria	16.308813	48.158672	17592186046495
Kleingartenverein Wasserwiese, 1020 Wien, Austria	16.413898	48.197598	17592186046483
Neilreichgasse 105, 1100 Wien, Austria	16.363232	48.164585	17592186046486
Südosttangente, 1020 Wien, Austria	16.425787	48.20186	17592186046489
Avedikstraße 4, 1150 Wien, Austria	16.321268	48.191612	17592186046492
Schönbrunner Tiergarten, 1130 Wien, Austria	16.307213	48.178894	17592186046495
Heuberggstättenstraße 20, 1100 Wien, Austria	16.37259	48.156834	17592186046483
Gartengasse 20, 1050 Wien, Austria	16.35866	48.190315	17592186046507
Penzinger Str. 56, 1140 Wien, Austria	16.307568	48.18965	17592186046492
Spenadlwiese 1771/2, 1020 Wien, Austria	16.403715	48.20769	17592186046510
Meidlinger Fahrstraße, 1130 Wien, Austria	16.313356	48.18524	17592186046513
Walther-von-der-Vogelweide-Gasse 20, 1230 Wien, Austria	16.278904	48.153545	17592186046477
Handelskai 134, 1020 Wien, Austria	16.39792	48.23186	17592186046489
Karl-Decker-Weg, 1190 Wien, Austria	16.357933	48.247665	17592186046486
Hardtgasse 31, 1190 Wien, Austria	16.352764	48.236874	17592186046492
Eyzinggasse 3, 1110 Wien, Austria	16.421074	48.18026	17592186046477
Reindorfgasse 7, 1150 Wien, Austria	16.330208	48.18835	17592186046495
Troststraße 13-19, 1100 Wien, Austria	16.375566	48.167904	17592186046483
Forsthauspl., 1200 Wien, Austria	16.375135	48.24467	17592186046489
Floridsdorfer Hauptstraße, 1210 Wien, Austria	16.389305	48.25149	17592186046504
Klg Kanalwächterhaus Parz., 1020 Wien, Austria	16.42869	48.1904	17592186046501
Fünfhausgasse 6, 1150 Wien, Austria	16.33522	48.18969	17592186046489
Brigittenauer Brücke, 1210 Wien, Austria	16.398129	48.24067	17592186046483
Hütteldorfer Str. 126, 1140 Wien, Austria	16.305216	48.198795	17592186046477
Schwarzingergasse 1, 1020 Wien, Austria	16.376957	48.219204	17592186046510
Hainburger Str. 68, 1030 Wien, Austria	16.402098	48.196495	17592186046492
Karajangasse 8, 1200 Wien, Austria	16.373592	48.22915	17592186046483
Praterstern 1, 1020 Wien, Austria	16.38939	48.218956	17592186046498
Donauufer Autobahn, 1220 Wien, Austria	16.43298	48.2145	17592186046510
Schurzgasse 30, 1120 Wien, Austria	16.297337	48.16691	17592186046510
Fischerstrand 25, 1220 Wien, Austria	16.427313	48.233967	17592186046507
Schottenring 29, 1010 Wien, Austria	16.368633	48.217197	17592186046480
Johann-Nepomuk-Berger-Platz 9, 1160 Wien, Austria	16.326124	48.21243	17592186046501
Kobelgasse 7, 1110 Wien, Austria	16.421871	48.170906	17592186046498
Knöllgasse 26, 1100 Wien, Austria	16.35556	48.17505	17592186046489
Wasagasse 17, 1090 Wien, Austria	16.360043	48.21779	17592186046486
Haslingergasse 8, 1170 Wien, Austria	16.331594	48.215004	17592186046486
Kinderfreibad Hugo-Wolf-Park 820/17, 1190 Wien, Austria	16.334665	48.239532	17592186046507
Laaer-Berg-Straße 220, 1100 Wien, Austria	16.391335	48.152332	17592186046510
Sanatoriumstraße, 1160 Wien, Austria	16.282331	48.20855	17592186046474
Amortgasse 1-17, 1140 Wien, Austria	16.308245	48.19443	17592186046474
Wienerbergstraße 25, 1120 Wien, Austria	16.339329	48.16861	17592186046477
An der unteren Alten Donau 41, 1220 Wien, Austria	16.429716	48.23481	17592186046498
Drillgasse 12, 1230 Wien, Austria	16.28164	48.1571	17592186046495
Krieglergasse 8, 1030 Wien, Austria	16.39285	48.210182	17592186046477
Alserbachstraße 14-16, 1090 Wien, Austria	16.358438	48.224342	17592186046486
Breitenfurter Str. 53, 1120 Wien, Austria	16.322912	48.170788	17592186046474
Lerchenfelder Gürtel 44, 1080 Wien, Austria	16.339249	48.208755	17592186046480
Engerthstr. 214D, 1020 Wien, Austria	16.409239	48.219044	17592186046477
Herbststraße 61, 1160 Wien, Austria	16.32322	48.20662	17592186046486
Franz-Barwig-Weg 34, 1180 Wien, Austria	16.311365	48.239975	17592186046477
Peschkaweg 3, 1130 Wien, Austria	16.2935	48.16782	17592186046504
An der Oberen Alten Donau 17, 1210 Wien, Austria	16.395643	48.25163	17592186046489
Kriehubergasse 16, 1050 Wien, Austria	16.365618	48.185535	17592186046510
Stella-Klein-Löw-Weg 8, 1020 Wien, Austria	16.415083	48.212467	17592186046513
Mühlbreiten 12, 1230 Wien, Austria	16.30709	48.150993	17592186046474
Hietzinger Fahrstraße, 1130 Wien, Austria	16.308912	48.185944	17592186046477
Meiselstraße 14, 1150 Wien, Austria	16.320366	48.197826	17592186046504
Kerschensteinergasse 28-30, 1120 Wien, Austria	16.338795	48.173653	17592186046492
Meyrinkgasse 14, 1230 Wien, Austria	16.283812	48.153683	17592186046498
Triester Str. 108A, 1100 Wien, Austria	16.338373	48.155605	17592186046495
Bergsteiggasse 14-16, 1170 Wien, Austria	16.334549	48.215797	17592186046495
Lorenz-Mandl-Gasse 11, 1160 Wien, Austria	16.305334	48.20744	17592186046492
Treppelweg, 1200 Wien, Austria	16.383928	48.24535	17592186046498
Gregorygasse 35, 1230 Wien, Austria	16.306263	48.15178	17592186046504
Floristenweg 1, 1220 Wien, Austria	16.42729	48.24549	17592186046489
Verteilerkreis Favoriten, 1100 Wien, Austria	16.380997	48.159386	17592186046513
Vorgartenstraße 168-170, 1020 Wien, Austria	16.405268	48.221294	17592186046480
Modecenterstraße 5-7, 1030 Wien, Austria	16.417051	48.187218	17592186046480
Turnergasse 24, 1150 Wien, Austria	16.33505	48.192387	17592186046489
Ettenreichgasse 52, 1100 Wien, Austria	16.372313	48.16588	17592186046474
Bleichsteinerstraße 6, 1100 Wien, Austria	16.407482	48.160137	17592186046513
Riedelgasse 7, 1130 Wien, Austria	16.286757	48.162586	17592186046483
Devrientgasse 4, 1190 Wien, Austria	16.355555	48.233143	17592186046501
Landgutgasse T, 1100 Wien, Austria	16.370064	48.183537	17592186046498
Anton-Balzer-Weg 1, 1100 Wien, Austria	16.341972	48.153282	17592186046504
Klg Sulzwiese Parz., 1020 Wien, Austria	16.425087	48.195904	17592186046504
Penzinger Str. 78, 1140 Wien, Austria	16.304256	48.190025	17592186046510
Kleingartenverein Sonnheim, 1220 Wien, Austria	16.436749	48.21991	17592186046474
Pichelwangergasse, 1210 Wien, Austria	16.38873	48.25657	17592186046492
Fleschgasse 14, 1130 Wien, Austria	16.289343	48.18895	17592186046492
Donaufelder Str. 251, 1220 Wien, Austria	16.441278	48.250504	17592186046480
Rechte Wienzeile 249, 1120 Wien, Austria	16.32076	48.185196	17592186046495
Walter-Jurmann-Gasse 8, 1230 Wien, Austria	16.297045	48.154648	17592186046498
Berggasse 43, 1090 Wien, Austria	16.367567	48.21961	17592186046489
Chimanistraße 15, 1190 Wien, Austria	16.347616	48.23837	17592186046492
Schönbrunner Tiergarten, 1130 Wien, Austria	16.306381	48.17858	17592186046483
Ruhrhofergasse 7, 1170 Wien, Austria	16.321127	48.227768	17592186046492
Aloisgasse 6, 1020 Wien, Austria	16.387312	48.218674	17592186046513
Schafberggasse 21, 1180 Wien, Austria	16.30627	48.239643	17592186046516
An der Oberen Alten Donau 205, 1220 Wien, Austria	16.428497	48.239273	17592186046510
Lukschgasse 1, 1020 Wien, Austria	16.405348	48.202183	17592186046483
Arsenalstraße 1, 1100 Wien, Austria	16.383488	48.185955	17592186046492
Rebhanngasse 16, 1200 Wien, Austria	16.384434	48.23071	17592186046483
Bergweg 7, 1170 Wien, Austria	16.30829	48.23253	17592186046495
Am Kaisermühlendamm 113, 1220 Wien, Austria	16.426958	48.220913	17592186046513
Donhartgasse 130, 1140 Wien, Austria	16.282331	48.20359	17592186046501
Kobingergasse 12, 1120 Wien, Austria	16.337862	48.184784	17592186046507
Krieau 245, 1020 Wien, Austria	16.412067	48.20927	17592186046510
Penzinger Str. 155-157, 1140 Wien, Austria	16.291788	48.191128	17592186046492
Vogtgasse 3, 1140 Wien, Austria	16.294538	48.19635	17592186046513
An der Oberen Alten Donau 162C, 1220 Wien, Austria	16.422703	48.24185	17592186046480
Munthegasse 20, 1100 Wien, Austria	16.366434	48.15315	17592186046483
Korntheuergasse 1, 1190 Wien, Austria	16.362986	48.243927	17592186046513
Spengergasse 24, 1050 Wien, Austria	16.355886	48.18654	17592186046492
Moselgasse 2, 1100 Wien, Austria	16.390905	48.1675	17592186046495
Donaustadtstraße, 1220 Wien, Austria	16.440329	48.238052	17592186046516
Angeligasse 64, 1100 Wien, Austria	16.36801	48.171425	17592186046474
Schafberggasse 11, 1180 Wien, Austria	16.309439	48.240223	17592186046477
Czartoryskigasse 173A, 1170 Wien, Austria	16.307173	48.231747	17592186046474
Muthgasse 27, 1190 Wien, Austria	16.368824	48.25134	17592186046477
Kleingartenverein Unteres Heustadlwasser, 1020 Wien, Austria	16.433376	48.19899	17592186046504
Speisinger Str. 78, 1130 Wien, Austria	16.28195	48.16625	17592186046480
Treppelweg, 1200 Wien, Austria	16.387571	48.242268	17592186046492
Gallgasse 40A, 1130 Wien, Austria	16.285975	48.16581	17592186046498
Am Schafberg 2, 1180 Wien, Austria	16.308191	48.23369	17592186046492
Penzinger Str. 142, 1140 Wien, Austria	16.294264	48.191223	17592186046504
Lannerweg, 1110 Wien, Austria	16.432182	48.17472	17592186046498
Flotowgasse 26, 1190 Wien, Austria	16.338802	48.244785	17592186046477
Urselbrunnengasse 14, 1100 Wien, Austria	16.396732	48.169277	17592186046477
Rotenmühlgasse 23, 1120 Wien, Austria	16.323345	48.181995	17592186046492
Vorgartenstraße 128, 1020 Wien, Austria	16.399519	48.22597	17592186046498
Schneiderhangasse 55, 1120 Wien, Austria	16.321169	48.168953	17592186046483
Eslarngasse 12, 1030 Wien, Austria	16.39411	48.195045	17592186046492
Hauptallee, 1020 Wien, Austria	16.433304	48.19455	17592186046492
Schönbrunner Tiergarten, 1130 Wien, Austria	16.30815	48.179085	17592186046507
Triester Str. 89, 1100 Wien, Austria	16.348991	48.166702	17592186046513
Abbegasse 2, 1140 Wien, Austria	16.295057	48.205357	17592186046501
Amalgergasse 19, 1190 Wien, Austria	16.350702	48.256622	17592186046489
Gumpendorfer Str. 76, 1060 Wien, Austria	16.349693	48.194077	17592186046513
Auhofstraße 11A, 1130 Wien, Austria	16.295671	48.18713	17592186046486
Grimmgasse 36-38, 1150 Wien, Austria	16.327562	48.189903	17592186046495
Endergasse 88, 1120 Wien, Austria	16.294537	48.162514	17592186046474
Matzingerstraße 21, 1140 Wien, Austria	16.309366	48.200844	17592186046480
Gutheil-Schoder-Gasse G, 1100 Wien, Austria	16.342653	48.165417	17592186046489
Werkstättenweg 25, 1110 Wien, Austria	16.405214	48.17297	17592186046483
Mariannengasse 19, 1090 Wien, Austria	16.34771	48.215897	17592186046516
Penzinger Str. 13, 1140 Wien, Austria	16.3118	48.18958	17592186046492
Mautner-Markhof-Gasse 69-71, 1110 Wien, Austria	16.420744	48.172928	17592186046483
Reizenpfenninggasse 1, 1160 Wien, Austria	16.282135	48.211487	17592186046504
Währinger Str. 11, 1090 Wien, Austria	16.358608	48.217266	17592186046513
Ogugasse 5, 1220 Wien, Austria	16.431799	48.247665	17592186046507
Hippgasse 3, 1160 Wien, Austria	16.33544	48.20447	17592186046504
Stadionallee 299a, 1020 Wien, Austria	16.414036	48.19879	17592186046483
Friesenpl. 10, 1100 Wien, Austria	16.364233	48.172085	17592186046480
Böcklinstraße 11, 1020 Wien, Austria	16.397789	48.210594	17592186046501
Schönbrunner Schloßstraße 4-8, 1120 Wien, Austria	16.325956	48.18339	17592186046489
Moselgasse 13, 1100 Wien, Austria	16.39197	48.167294	17592186046513
Wichtelgasse 74, 1170 Wien, Austria	16.322142	48.21973	17592186046477
Freyung 3, 1010 Wien, Austria	16.365591	48.21134	17592186046486
Heigerleinstraße 58, 1160 Wien, Austria	16.313322	48.22008	17592186046477
Gebhardtgasse 8, 1190 Wien, Austria	16.356627	48.24168	17592186046480
Holzergasse 11, 1110 Wien, Austria	16.429264	48.17475	17592186046477
Seeschlachtweg 30, 1110 Wien, Austria	16.4369	48.16739	17592186046501
Marxergasse 32, 1030 Wien, Austria	16.392092	48.205967	17592186046501
Südosttangente, 1020 Wien, Austria	16.42587	48.19764	17592186046516
Eibesbrunnergasse L, 1120 Wien, Austria	16.332844	48.164383	17592186046498
Reizenpfenninggasse 16, 1160 Wien, Austria	16.286211	48.21074	17592186046489
Handelskai 300, 1020 Wien, Austria	16.427279	48.213604	17592186046492
Birnersteig 2, 1210 Wien, Austria	16.403147	48.249523	17592186046483
Strampfergasse 18, 1130 Wien, Austria	16.27781	48.167015	17592186046516
Gutheil-Schoder-Gasse 10, 1100 Wien, Austria	16.337797	48.161285	17592186046480
Starkenburggasse 100, 1160 Wien, Austria	16.29533	48.216187	17592186046516
Grenzstraße, 1100 Wien, Austria	16.4145	48.154808	17592186046492
Triester Str. 48A, 1100 Wien, Austria	16.351656	48.17441	17592186046474
Schuhfabrikgasse 17, 1230 Wien, Austria	16.302563	48.1591	17592186046513
Müglendergasse 1, 1170 Wien, Austria	16.340073	48.21693	17592186046507
Seitenberggasse 31, 1160 Wien, Austria	16.312521	48.217415	17592186046516
Sternwartestraße 48, 1180 Wien, Austria	16.34086	48.2311	17592186046501
Willi-Forst-Weg 5, 1190 Wien, Austria	16.324373	48.247093	17592186046507
Anton-Steinböck-Gasse 7, 1110 Wien, Austria	16.429726	48.158215	17592186046474
Mildepl. 4-5, 1160 Wien, Austria	16.312168	48.215405	17592186046516
Spitalgasse 2, 1090 Wien, Austria	16.352266	48.21747	17592186046504
Boschstraße 19, 1190 Wien, Austria	16.365082	48.25262	17592186046495
Schleusenbrücke Wehr 1 322/3, 1220 Wien, Austria	16.431986	48.212276	17592186046507
Roterdstraße 90, 1160 Wien, Austria	16.295382	48.2215	17592186046495
Bleichsteinerstraße 9, 1100 Wien, Austria	16.40809	48.160355	17592186046510
Stella-Klein-Löw-Weg 8, 1020 Wien, Austria	16.41592	48.21157	17592186046492
Laaer-Berg-Straße 5, 1100 Wien, Austria	16.38052	48.17329	17592186046492
Zanaschkagasse 10, 1120 Wien, Austria	16.329664	48.156754	17592186046513
Neilreichgasse L, 1230 Wien, Austria	16.353111	48.152214	17592186046510
Reizenpfenninggasse 1, 1160 Wien, Austria	16.282986	48.210724	17592186046498
Seeschlachtweg 12, 1110 Wien, Austria	16.42849	48.168804	17592186046510
Hadikgasse 176, 1140 Wien, Austria	16.286827	48.191277	17592186046501
Salvatorianerpl. 1, 1100 Wien, Austria	16.370726	48.16626	17592186046486
